"secuencial","nombreGenetica","codigoProcesoAgrosuper","edad","idSexo","sexo","consumoDiario","consumoAcumulado","consumoDiarioAgua","consumoAcumuladoAgua","ganancia","gananciaMedia","peso","conversion","conversionAcumulada","raza","anio","active","created_at","updated_at"
507,CERDOS - 2015,2,76,1,Hembra,0.001513,0.042688,,,0.000855,,0.0349,1.76959,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
508,CERDOS - 2015,2,77,1,Hembra,0.001544,0.044232,,,0.000866,,0.03577,1.78291,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
509,CERDOS - 2015,2,78,1,Hembra,0.001575,0.045807,,,0.000876,,0.03665,1.79795,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
510,CERDOS - 2015,2,79,1,Hembra,0.001607,0.047414,,,0.000887,,0.03753,1.81172,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
511,CERDOS - 2015,2,80,1,Hembra,0.001638,0.049052,,,0.000898,,0.03843,1.82405,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
512,CERDOS - 2015,2,81,1,Hembra,0.00167,0.050722,,,0.000909,,0.03934,1.83718,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
513,CERDOS - 2015,2,82,1,Hembra,0.001701,0.052423,,,0.00092,,0.04026,1.84891,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
514,CERDOS - 2015,2,83,1,Hembra,0.001732,0.054155,,,0.00093,,0.04119,1.86237,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
515,CERDOS - 2015,2,84,1,Hembra,0.001764,0.055919,,,0.000941,,0.04213,1.8746,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
516,CERDOS - 2015,2,85,1,Hembra,0.001795,0.057714,,,0.000947,,0.04308,1.89546,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
517,CERDOS - 2015,2,86,1,Hembra,0.001826,0.05954,,,0.000949,,0.04403,1.92413,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
518,CERDOS - 2015,2,87,1,Hembra,0.001858,0.061398,,,0.000952,,0.04498,1.95168,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
519,CERDOS - 2015,2,88,1,Hembra,0.001889,0.063287,,,0.000955,,0.04593,1.97801,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
520,CERDOS - 2015,2,89,1,Hembra,0.00192,0.065207,,,0.000958,,0.04689,2.00418,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
521,CERDOS - 2015,2,90,1,Hembra,0.001952,0.067159,,,0.00096,,0.04785,2.03333,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
522,CERDOS - 2015,2,91,1,Hembra,0.001983,0.069142,,,0.000963,,0.04882,2.05919,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
523,CERDOS - 2015,2,92,1,Hembra,0.002014,0.071156,,,0.000966,,0.04978,2.08489,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
524,CERDOS - 2015,2,93,1,Hembra,0.002046,0.073202,,,0.000969,,0.05075,2.11146,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
525,CERDOS - 2015,2,94,1,Hembra,0.002077,0.075279,,,0.000972,,0.05172,2.13683,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
526,CERDOS - 2015,2,95,1,Hembra,0.002108,0.077387,,,0.000974,,0.0527,2.16427,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
527,CERDOS - 2015,2,96,1,Hembra,0.00214,0.079527,,,0.000977,,0.05367,2.19038,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
528,CERDOS - 2015,2,97,1,Hembra,0.002171,0.081698,,,0.00098,,0.05465,2.21531,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
529,CERDOS - 2015,2,98,1,Hembra,0.002202,0.0839,,,0.000983,,0.05564,2.24008,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
530,CERDOS - 2015,2,99,1,Hembra,0.002234,0.086134,,,0.000986,,0.05662,2.26572,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
531,CERDOS - 2015,2,100,1,Hembra,0.002265,0.088399,,,0.000988,,0.05761,2.29251,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
532,CERDOS - 2015,2,101,1,Hembra,0.002296,0.090695,,,0.000991,,0.0586,2.31685,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
533,CERDOS - 2015,2,102,1,Hembra,0.002328,0.093023,,,0.000994,,0.0596,2.34205,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
534,CERDOS - 2015,2,103,1,Hembra,0.002359,0.095382,,,0.000997,,0.06059,2.3661,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
535,CERDOS - 2015,2,104,1,Hembra,0.00239,0.097772,,,0.001,,0.06159,2.39,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
536,CERDOS - 2015,2,105,1,Hembra,0.002422,0.100194,,,1.002,,0.06259,0.00241717,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
537,CERDOS - 2015,2,106,1,Hembra,0.002453,0.102647,,,1.005,,0.0636,0.0024408,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
538,CERDOS - 2015,2,107,1,Hembra,0.002484,0.105131,,,1.005,,0.0646,0.00247164,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
539,CERDOS - 2015,2,108,1,Hembra,0.002468,0.107599,,,1.006,,0.06561,0.00245328,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
540,CERDOS - 2015,2,109,1,Hembra,0.002483,0.110082,,,1.007,,0.06662,0.00246574,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
541,CERDOS - 2015,2,110,1,Hembra,0.002499,0.112581,,,1.007,,0.06762,0.00248163,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
542,CERDOS - 2015,2,111,1,Hembra,0.002515,0.115096,,,1.008,,0.06863,0.00249504,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
543,CERDOS - 2015,2,112,1,Hembra,0.002531,0.117627,,,1.008,,0.06964,0.00251091,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
544,CERDOS - 2015,2,113,1,Hembra,0.002547,0.120174,,,1.009,,0.07065,0.00252428,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
545,CERDOS - 2015,2,114,1,Hembra,0.002563,0.122737,,,0.00101,,0.07166,2.53762,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
546,CERDOS - 2015,2,115,1,Hembra,0.002579,0.125316,,,0.00101,,0.07267,2.55347,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
547,CERDOS - 2015,2,116,1,Hembra,0.002595,0.127911,,,1.011,,0.07368,0.00256677,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
548,CERDOS - 2015,2,117,1,Hembra,0.002611,0.130522,,,1.012,,0.07469,0.00258004,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
549,CERDOS - 2015,2,118,1,Hembra,0.002627,0.133149,,,1.012,,0.0757,0.00259585,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
550,CERDOS - 2015,2,119,1,Hembra,0.002642,0.135791,,,1.013,,0.07672,0.00260809,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
551,CERDOS - 2015,2,120,1,Hembra,0.002658,0.138449,,,1.014,,0.07773,0.0026213,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
552,CERDOS - 2015,2,121,1,Hembra,0.002674,0.141123,,,1.014,,0.07875,0.00263708,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
553,CERDOS - 2015,2,122,1,Hembra,0.00269,0.143813,,,1.015,,0.07976,0.00265025,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
554,CERDOS - 2015,2,123,1,Hembra,0.002706,0.146519,,,1.015,,0.08078,0.00266601,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
555,CERDOS - 2015,2,124,1,Hembra,0.002722,0.149241,,,1.016,,0.08179,0.00267913,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
556,CERDOS - 2015,2,125,1,Hembra,0.002738,0.151979,,,1.017,,0.08281,0.00269223,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
557,CERDOS - 2015,2,126,1,Hembra,0.002754,0.154733,,,1.017,,0.08383,0.00270796,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
558,CERDOS - 2015,2,127,1,Hembra,0.00277,0.157503,,,1.019,,0.08484,0.00271835,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
559,CERDOS - 2015,2,128,1,Hembra,0.002786,0.160289,,,1.015,,0.08586,0.00274483,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
560,CERDOS - 2015,2,129,1,Hembra,0.002764,0.163053,,,1.011,,0.08687,0.00273393,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
561,CERDOS - 2015,2,130,1,Hembra,0.002781,0.165834,,,1.007,,0.08788,0.00276167,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
562,CERDOS - 2015,2,131,1,Hembra,0.002798,0.168632,,,1.004,,0.08888,0.00278685,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
563,CERDOS - 2015,2,132,1,Hembra,0.002815,0.171447,,,0.001,,0.08988,2.815,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
564,CERDOS - 2015,2,133,1,Hembra,0.002832,0.174279,,,0.000996,,0.09088,2.84337,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
565,CERDOS - 2015,2,134,1,Hembra,0.00285,0.177129,,,0.000992,,0.09187,2.87298,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
566,CERDOS - 2015,2,135,1,Hembra,0.002867,0.179996,,,0.000989,,0.09286,2.89889,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
567,CERDOS - 2015,2,136,1,Hembra,0.002884,0.18288,,,0.000985,,0.09384,2.92792,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
568,CERDOS - 2015,2,137,1,Hembra,0.002901,0.185781,,,0.000981,,0.09482,2.95719,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
569,CERDOS - 2015,2,138,1,Hembra,0.002918,0.188699,,,0.000977,,0.0958,2.98669,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
570,CERDOS - 2015,2,139,1,Hembra,0.002935,0.191634,,,0.000974,,0.09677,3.01335,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
571,CERDOS - 2015,2,140,1,Hembra,0.002952,0.194586,,,0.00097,,0.09774,3.0433,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
572,CERDOS - 2015,2,141,1,Hembra,0.00297,0.197556,,,0.000966,,0.09871,3.07453,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
573,CERDOS - 2015,2,142,1,Hembra,0.002987,0.200543,,,0.000962,,0.09967,3.10499,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
574,CERDOS - 2015,2,143,1,Hembra,0.003004,0.203547,,,0.000958,,0.10063,3.1357,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
575,CERDOS - 2015,2,144,1,Hembra,0.003021,0.206568,,,0.000955,,0.10159,3.16335,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
576,CERDOS - 2015,2,145,1,Hembra,0.003038,0.209606,,,0.000951,,0.10254,3.19453,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
577,CERDOS - 2015,2,146,1,Hembra,0.003055,0.212661,,,0.000947,,0.10348,3.22598,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
578,CERDOS - 2015,2,147,1,Hembra,0.003073,0.215734,,,0.000943,,0.10443,3.25875,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
579,CERDOS - 2015,2,148,1,Hembra,0.00309,0.218824,,,0.00094,,0.10537,3.28723,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
580,CERDOS - 2015,2,149,1,Hembra,0.003107,0.221931,,,0.000937,,0.1063,3.3159,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
581,CERDOS - 2015,2,150,1,Hembra,0.002951,0.224882,,,0.000934,,0.10724,3.15953,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
582,CERDOS - 2015,2,151,1,Hembra,0.002966,0.227848,,,0.000931,,0.10817,3.18582,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
583,CERDOS - 2015,2,152,1,Hembra,0.002981,0.230829,,,0.000928,,0.1091,3.21228,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
584,CERDOS - 2015,2,153,1,Hembra,0.002996,0.233825,,,0.000925,,0.11002,3.23892,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
585,CERDOS - 2015,2,154,1,Hembra,0.00301,0.236835,,,0.000922,,0.11094,3.26464,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
586,CERDOS - 2015,2,155,1,Hembra,0.003025,0.23986,,,0.000919,,0.11186,3.29162,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
587,CERDOS - 2015,2,156,1,Hembra,0.00304,0.2429,,,0.000916,,0.11278,3.31878,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
588,CERDOS - 2015,2,157,1,Hembra,0.003055,0.245955,,,0.000913,,0.11369,3.34611,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
589,CERDOS - 2015,2,158,1,Hembra,0.00307,0.249025,,,0.00091,,0.1146,3.37363,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
590,CERDOS - 2015,2,159,1,Hembra,0.003085,0.25211,,,0.000907,,0.11551,3.40132,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
591,CERDOS - 2015,2,160,1,Hembra,0.0031,0.25521,,,0.000904,,0.11641,3.4292,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
592,CERDOS - 2015,2,161,1,Hembra,0.003114,0.258324,,,0.000901,,0.11732,3.45616,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
593,CERDOS - 2015,2,162,1,Hembra,0.003129,0.261453,,,0.000898,,0.11821,3.48441,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
594,CERDOS - 2015,2,163,1,Hembra,0.003144,0.264597,,,0.000895,,0.11911,3.51285,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
595,CERDOS - 2015,2,164,1,Hembra,0.003159,0.267756,,,0.000893,,0.12,3.53751,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
596,CERDOS - 2015,2,165,1,Hembra,0.003174,0.27093,,,0.00089,,0.12089,3.56629,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
597,CERDOS - 2015,2,166,1,Hembra,0.003189,0.274119,,,0.000887,,0.12178,3.59526,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
598,CERDOS - 2015,2,167,1,Hembra,0.003088,0.277207,,,0.000884,,0.12266,3.49321,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
599,CERDOS - 2015,2,168,1,Hembra,0.003103,0.28031,,,0.000882,,0.12354,3.51814,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
600,CERDOS - 2015,2,169,1,Hembra,0.003118,0.283428,,,0.000879,,0.12442,3.54721,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
601,CERDOS - 2015,2,170,1,Hembra,0.003132,0.28656,,,0.000876,,0.1253,3.57534,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
602,CERDOS - 2015,2,171,1,Hembra,0.003147,0.289707,,,0.000874,,0.12617,3.60069,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
603,CERDOS - 2015,2,172,1,Hembra,0.003162,0.292869,,,0.000871,,0.12704,3.63031,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
604,CERDOS - 2015,2,173,1,Hembra,0.003177,0.296046,,,0.000868,,0.12791,3.66014,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
605,CERDOS - 2015,2,174,1,Hembra,0.003192,0.299238,,,0.000866,,0.12878,3.68591,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
606,CERDOS - 2015,2,175,1,Hembra,0.003207,0.302445,,,0.000863,,0.12964,3.71611,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
607,CERDOS - 2015,2,176,1,Hembra,0.003222,0.305667,,,0.000861,,0.1305,3.74216,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
608,CERDOS - 2015,2,177,1,Hembra,0.003236,0.308903,,,0.000858,,0.13136,3.77156,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
609,CERDOS - 2015,2,178,1,Hembra,0.003251,0.312154,,,0.000855,,0.13222,3.80234,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
610,CERDOS - 2015,2,179,1,Hembra,0.003266,0.31542,,,0.000853,,0.13307,3.82884,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
611,CERDOS - 2015,2,180,1,Hembra,0.003281,0.318701,,,0.00085,,0.13392,3.86,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
612,CERDOS - 2015,2,181,1,Hembra,0.003296,0.321997,,,0.000846,,0.13476,3.89598,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
613,CERDOS - 2015,2,182,1,Hembra,0.003311,0.325308,,,0.000841,,0.13561,3.93698,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
614,CERDOS - 2015,2,183,1,Hembra,0.003326,0.328634,,,0.000837,,0.13644,3.97372,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
615,CERDOS - 2015,2,184,1,Hembra,0.00334,0.331974,,,0.000833,,0.13728,4.0096,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
616,CERDOS - 2015,2,185,1,Hembra,0.003355,0.335329,,,0.000828,,0.1381,4.05193,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
617,CERDOS - 2015,2,186,1,Hembra,0.00337,0.338699,,,0.000824,,0.13893,4.08981,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
618,CERDOS - 2015,2,187,1,Hembra,0.003385,0.342084,,,0.000819,,0.13975,4.13309,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
619,CERDOS - 2015,2,188,1,Hembra,0.003399,0.345483,,,0.000813,,0.14056,4.18081,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
620,CERDOS - 2015,2,189,1,Hembra,0.003413,0.348896,,,0.000808,,0.14137,4.22401,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
621,CERDOS - 2015,2,190,1,Hembra,0.003428,0.352324,,,0.000803,,0.14217,4.26899,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
622,CERDOS - 2015,2,191,1,Hembra,0.003442,0.355766,,,0.000797,,0.14297,4.3187,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
623,CERDOS - 2015,2,192,1,Hembra,0.003457,0.359223,,,0.000792,,0.14376,4.3649,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
624,CERDOS - 2015,2,193,1,Hembra,0.003471,0.362694,,,0.000785,,0.14454,4.42166,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
625,CERDOS - 2015,2,194,1,Hembra,0.003486,0.36618,,,0.000779,,0.14532,4.47497,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
626,CERDOS - 2015,2,195,1,Hembra,0.0035,0.36968,,,0.000772,,0.1461,4.53368,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
627,CERDOS - 2015,2,196,1,Hembra,0.003515,0.373195,,,0.000766,,0.14686,4.58877,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
628,CERDOS - 2015,2,197,1,Hembra,0.003529,0.376724,,,0.000759,,0.14762,4.64954,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
629,CERDOS - 2015,2,198,1,Hembra,0.003544,0.380268,,,0.000753,,0.14837,4.70651,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
630,CERDOS - 2015,2,199,1,Hembra,0.003558,0.383826,,,0.000745,,0.14912,4.77584,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
631,CERDOS - 2015,2,200,1,Hembra,0.003573,0.387399,,,0.000738,,0.14986,4.84146,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
632,CERDOS - 2015,2,201,1,Hembra,0.003587,0.390986,,,0.00073,,0.15059,4.9137,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
633,CERDOS - 2015,2,20,2,Macho,0.000072,0.000072,,,0.00007,,0.00594,1.02857,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
634,CERDOS - 2015,2,21,2,Macho,0.000097,0.000169,,,0.000098,,0.00603,0.989796,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
635,CERDOS - 2015,2,22,2,Macho,0.000123,0.000292,,,0.00012,,0.00615,1.025,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
636,CERDOS - 2015,2,23,2,Macho,0.000148,0.00044,,,0.000143,,0.0063,1.03497,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
637,CERDOS - 2015,2,24,2,Macho,0.000174,0.000614,,,0.000165,,0.00646,1.05455,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
638,CERDOS - 2015,2,25,2,Macho,0.000199,0.000813,,,0.000188,,0.00665,1.05851,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
639,CERDOS - 2015,2,26,2,Macho,0.000224,0.001037,,,0.00021,,0.00686,1.06667,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
640,CERDOS - 2015,2,27,2,Macho,0.000248,0.001285,,,0.000224,,0.00708,1.10714,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
641,CERDOS - 2015,2,28,2,Macho,0.000272,0.001557,,,0.000238,,0.00732,1.14286,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
642,CERDOS - 2015,2,29,2,Macho,0.000296,0.001853,,,0.000252,,0.00757,1.1746,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
643,CERDOS - 2015,2,30,2,Macho,0.00032,0.002173,,,0.000266,,0.00784,1.20301,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
644,CERDOS - 2015,2,31,2,Macho,0.000344,0.002517,,,0.000279,,0.00812,1.23297,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
645,CERDOS - 2015,2,32,2,Macho,0.000368,0.002885,,,0.000293,,0.00841,1.25597,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
646,CERDOS - 2015,2,33,2,Macho,0.000392,0.003277,,,0.000307,,0.00872,1.27687,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
647,CERDOS - 2015,2,34,2,Macho,0.000416,0.003693,,,0.000321,,0.00904,1.29595,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
648,CERDOS - 2015,2,35,2,Macho,0.00044,0.004133,,,0.000335,,0.00937,1.31343,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
649,CERDOS - 2015,2,36,2,Macho,0.000463,0.004596,,,0.000349,,0.00972,1.32665,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
650,CERDOS - 2015,2,37,2,Macho,0.000487,0.005083,,,0.000362,,0.01009,1.3453,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
651,CERDOS - 2015,2,38,2,Macho,0.000507,0.00559,,,0.000376,,0.01046,1.3484,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
652,CERDOS - 2015,2,39,2,Macho,0.000526,0.006116,,,0.000391,,0.01085,1.34527,-1.0,Cerdos,2015,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
