peso,ganancia,edad,sexo,active,nombreGenetica,codigoConstruccion,tipoClima,codigoZonaGeografica,animal
0.086309,-1.0,3,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.105489,-1.0,4,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.129464,-1.0,5,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.157274,-1.0,6,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.186044,-1.0,7,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.220568,-1.0,8,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.259886,-1.0,9,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.303041,-1.0,10,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.350031,-1.0,11,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.400858,-1.0,12,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.454561,-1.0,13,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.512101,-1.0,14,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.572517,-1.0,15,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.63677,-1.0,16,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.70294,-1.0,17,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.772946,-1.0,18,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.845829,-1.0,19,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.920631,-1.0,20,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.999268,-1.0,21,Macho,1,TCA - 2022,2,Frio,2,Poultry
1.07982,-1.0,22,Macho,1,TCA - 2022,2,Frio,2,Poultry
1.1623,-1.0,23,Macho,1,TCA - 2022,2,Frio,2,Poultry
1.24669,-1.0,24,Macho,1,TCA - 2022,2,Frio,2,Poultry
1.33396,-1.0,25,Macho,1,TCA - 2022,2,Frio,2,Poultry
1.42314,-1.0,26,Macho,1,TCA - 2022,2,Frio,2,Poultry
1.51425,-1.0,27,Macho,1,TCA - 2022,2,Frio,2,Poultry
1.60631,-1.0,28,Macho,1,TCA - 2022,2,Frio,2,Poultry
1.70125,-1.0,29,Macho,1,TCA - 2022,2,Frio,2,Poultry
1.79715,-1.0,30,Macho,1,TCA - 2022,2,Frio,2,Poultry
1.89401,-1.0,31,Macho,1,TCA - 2022,2,Frio,2,Poultry
1.99278,-1.0,32,Macho,1,TCA - 2022,2,Frio,2,Poultry
2.09252,-1.0,33,Macho,1,TCA - 2022,2,Frio,2,Poultry
2.19225,-1.0,34,Macho,1,TCA - 2022,2,Frio,2,Poultry
2.29391,-1.0,35,Macho,1,TCA - 2022,2,Frio,2,Poultry
2.39652,-1.0,36,Macho,1,TCA - 2022,2,Frio,2,Poultry
2.49913,-1.0,37,Macho,1,TCA - 2022,2,Frio,2,Poultry
2.6027,-1.0,38,Macho,1,TCA - 2022,2,Frio,2,Poultry
2.70627,-1.0,39,Macho,1,TCA - 2022,2,Frio,2,Poultry
2.80984,-1.0,40,Macho,1,TCA - 2022,2,Frio,2,Poultry
2.91341,-1.0,41,Macho,1,TCA - 2022,2,Frio,2,Poultry
3.01794,-1.0,42,Macho,1,TCA - 2022,2,Frio,2,Poultry
3.12151,-1.0,43,Macho,1,TCA - 2022,2,Frio,2,Poultry
3.22508,-1.0,44,Macho,1,TCA - 2022,2,Frio,2,Poultry
3.3277,-1.0,45,Macho,1,TCA - 2022,2,Frio,2,Poultry
3.43031,-1.0,46,Macho,1,TCA - 2022,2,Frio,2,Poultry
3.531,-1.0,47,Macho,1,TCA - 2022,2,Frio,2,Poultry
3.6317,-1.0,48,Macho,1,TCA - 2022,2,Frio,2,Poultry
3.73143,-1.0,49,Macho,1,TCA - 2022,2,Frio,2,Poultry
3.83021,-1.0,50,Macho,1,TCA - 2022,2,Frio,2,Poultry
3.92706,-1.0,51,Macho,1,TCA - 2022,2,Frio,2,Poultry
4.02296,-1.0,52,Macho,1,TCA - 2022,2,Frio,2,Poultry
4.11694,-1.0,53,Macho,1,TCA - 2022,2,Frio,2,Poultry
4.20901,-1.0,54,Macho,1,TCA - 2022,2,Frio,2,Poultry
4.30011,-1.0,55,Macho,1,TCA - 2022,2,Frio,2,Poultry
4.38834,-1.0,56,Macho,1,TCA - 2022,2,Frio,2,Poultry
4.47465,-1.0,57,Macho,1,TCA - 2022,2,Frio,2,Poultry
4.55808,-1.0,58,Macho,1,TCA - 2022,2,Frio,2,Poultry
4.6396,-1.0,59,Macho,1,TCA - 2022,2,Frio,2,Poultry
4.71823,-1.0,60,Macho,1,TCA - 2022,2,Frio,2,Poultry
4.79399,-1.0,61,Macho,1,TCA - 2022,2,Frio,2,Poultry
4.86688,-1.0,62,Macho,1,TCA - 2022,2,Frio,2,Poultry
4.93688,-1.0,63,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.044,0.0,0,Macho,1,ROSS - 2020,1,,-1,Poultry
0.061,0.017,1,Macho,1,ROSS - 2020,1,,-1,Poultry
0.079,0.018,2,Macho,1,ROSS - 2020,1,,-1,Poultry
0.099,0.02,3,Macho,1,ROSS - 2020,1,,-1,Poultry
0.12,0.021,4,Macho,1,ROSS - 2020,1,,-1,Poultry
0.144,0.024,5,Macho,1,ROSS - 2020,1,,-1,Poultry
0.171,0.027,6,Macho,1,ROSS - 2020,1,,-1,Poultry
0.201,0.03,7,Macho,1,ROSS - 2020,1,,-1,Poultry
0.236,0.035,8,Macho,1,ROSS - 2020,1,,-1,Poultry
0.275,0.039,9,Macho,1,ROSS - 2020,1,,-1,Poultry
0.318,0.043,10,Macho,1,ROSS - 2020,1,,-1,Poultry
0.365,0.047,11,Macho,1,ROSS - 2020,1,,-1,Poultry
0.416,0.051,12,Macho,1,ROSS - 2020,1,,-1,Poultry
0.471,0.055,13,Macho,1,ROSS - 2020,1,,-1,Poultry
0.53,0.059,14,Macho,1,ROSS - 2020,1,,-1,Poultry
0.593,0.063,15,Macho,1,ROSS - 2020,1,,-1,Poultry
0.659,0.066,16,Macho,1,ROSS - 2020,1,,-1,Poultry
0.728,0.069,17,Macho,1,ROSS - 2020,1,,-1,Poultry
0.8,0.072,18,Macho,1,ROSS - 2020,1,,-1,Poultry
0.876,0.076,19,Macho,1,ROSS - 2020,1,,-1,Poultry
0.955,0.079,20,Macho,1,ROSS - 2020,1,,-1,Poultry
1.037,0.082,21,Macho,1,ROSS - 2020,1,,-1,Poultry
1.122,0.085,22,Macho,1,ROSS - 2020,1,,-1,Poultry
1.21,0.088,23,Macho,1,ROSS - 2020,1,,-1,Poultry
1.301,0.091,24,Macho,1,ROSS - 2020,1,,-1,Poultry
1.394,0.093,25,Macho,1,ROSS - 2020,1,,-1,Poultry
1.489,0.095,26,Macho,1,ROSS - 2020,1,,-1,Poultry
1.586,0.097,27,Macho,1,ROSS - 2020,1,,-1,Poultry
1.686,0.1,28,Macho,1,ROSS - 2020,1,,-1,Poultry
1.788,0.102,29,Macho,1,ROSS - 2020,1,,-1,Poultry
1.892,0.104,30,Macho,1,ROSS - 2020,1,,-1,Poultry
1.998,0.106,31,Macho,1,ROSS - 2020,1,,-1,Poultry
2.105,0.107,32,Macho,1,ROSS - 2020,1,,-1,Poultry
2.213,0.108,33,Macho,1,ROSS - 2020,1,,-1,Poultry
2.322,0.109,34,Macho,1,ROSS - 2020,1,,-1,Poultry
2.432,0.11,35,Macho,1,ROSS - 2020,1,,-1,Poultry
2.543,0.111,36,Macho,1,ROSS - 2020,1,,-1,Poultry
2.654,0.111,37,Macho,1,ROSS - 2020,1,,-1,Poultry
2.765,0.111,38,Macho,1,ROSS - 2020,1,,-1,Poultry
2.876,0.111,39,Macho,1,ROSS - 2020,1,,-1,Poultry
2.987,0.111,40,Macho,1,ROSS - 2020,1,,-1,Poultry
3.098,0.111,41,Macho,1,ROSS - 2020,1,,-1,Poultry
3.209,0.111,42,Macho,1,ROSS - 2020,1,,-1,Poultry
3.32,0.111,43,Macho,1,ROSS - 2020,1,,-1,Poultry
3.431,0.111,44,Macho,1,ROSS - 2020,1,,-1,Poultry
3.541,0.11,45,Macho,1,ROSS - 2020,1,,-1,Poultry
3.65,0.109,46,Macho,1,ROSS - 2020,1,,-1,Poultry
3.759,0.109,47,Macho,1,ROSS - 2020,1,,-1,Poultry
3.867,0.108,48,Macho,1,ROSS - 2020,1,,-1,Poultry
3.974,0.107,49,Macho,1,ROSS - 2020,1,,-1,Poultry
0.044,0.0,0,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.06,0.016,1,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.077,0.017,2,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.096,0.019,3,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.117,0.021,4,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.14,0.023,5,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.166,0.026,6,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.195,0.029,7,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.228,0.033,8,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.265,0.037,9,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.306,0.041,10,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.35,0.044,11,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.398,0.048,12,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.449,0.051,13,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.503,0.054,14,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.56,0.057,15,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.62,0.06,16,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.683,0.063,17,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.749,0.066,18,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.818,0.069,19,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.89,0.072,20,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.965,0.075,21,Hembra,1,ROSS - 2020,1,,-1,Poultry
1.042,0.077,22,Hembra,1,ROSS - 2020,1,,-1,Poultry
1.121,0.079,23,Hembra,1,ROSS - 2020,1,,-1,Poultry
1.202,0.081,24,Hembra,1,ROSS - 2020,1,,-1,Poultry
1.285,0.083,25,Hembra,1,ROSS - 2020,1,,-1,Poultry
1.369,0.084,26,Hembra,1,ROSS - 2020,1,,-1,Poultry
1.455,0.086,27,Hembra,1,ROSS - 2020,1,,-1,Poultry
1.542,0.087,28,Hembra,1,ROSS - 2020,1,,-1,Poultry
1.63,0.088,29,Hembra,1,ROSS - 2020,1,,-1,Poultry
1.718,0.088,30,Hembra,1,ROSS - 2020,1,,-1,Poultry
1.807,0.089,31,Hembra,1,ROSS - 2020,1,,-1,Poultry
1.896,0.089,32,Hembra,1,ROSS - 2020,1,,-1,Poultry
1.986,0.09,33,Hembra,1,ROSS - 2020,1,,-1,Poultry
2.076,0.09,34,Hembra,1,ROSS - 2020,1,,-1,Poultry
2.167,0.091,35,Hembra,1,ROSS - 2020,1,,-1,Poultry
2.258,0.091,36,Hembra,1,ROSS - 2020,1,,-1,Poultry
2.349,0.091,37,Hembra,1,ROSS - 2020,1,,-1,Poultry
2.44,0.091,38,Hembra,1,ROSS - 2020,1,,-1,Poultry
2.531,0.091,39,Hembra,1,ROSS - 2020,1,,-1,Poultry
2.622,0.091,40,Hembra,1,ROSS - 2020,1,,-1,Poultry
2.712,0.09,41,Hembra,1,ROSS - 2020,1,,-1,Poultry
2.802,0.09,42,Hembra,1,ROSS - 2020,1,,-1,Poultry
2.891,0.089,43,Hembra,1,ROSS - 2020,1,,-1,Poultry
2.98,0.089,44,Hembra,1,ROSS - 2020,1,,-1,Poultry
3.068,0.088,45,Hembra,1,ROSS - 2020,1,,-1,Poultry
3.156,0.088,46,Hembra,1,ROSS - 2020,1,,-1,Poultry
3.243,0.087,47,Hembra,1,ROSS - 2020,1,,-1,Poultry
3.329,0.086,48,Hembra,1,ROSS - 2020,1,,-1,Poultry
3.414,0.085,49,Hembra,1,ROSS - 2020,1,,-1,Poultry
0.044,0.0,0,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.0605,0.0165,1,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.078,0.0175,2,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.0975,0.0195,3,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.1185,0.021,4,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.142,0.0235,5,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.1685,0.0265,6,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.198,0.0295,7,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.232,0.034,8,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.27,0.038,9,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.312,0.042,10,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.3575,0.0455,11,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.407,0.0495,12,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.46,0.053,13,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.5165,0.0565,14,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.5765,0.06,15,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.6395,0.063,16,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.7055,0.066,17,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.7745,0.069,18,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.847,0.0725,19,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.9225,0.0755,20,Mixto,1,ROSS - 2020,1,,-1,Poultry
1.001,0.0785,21,Mixto,1,ROSS - 2020,1,,-1,Poultry
1.082,0.081,22,Mixto,1,ROSS - 2020,1,,-1,Poultry
1.1655,0.0835,23,Mixto,1,ROSS - 2020,1,,-1,Poultry
1.2515,0.086,24,Mixto,1,ROSS - 2020,1,,-1,Poultry
1.3395,0.088,25,Mixto,1,ROSS - 2020,1,,-1,Poultry
1.429,0.0895,26,Mixto,1,ROSS - 2020,1,,-1,Poultry
1.5205,0.0915,27,Mixto,1,ROSS - 2020,1,,-1,Poultry
1.614,0.0935,28,Mixto,1,ROSS - 2020,1,,-1,Poultry
1.709,0.095,29,Mixto,1,ROSS - 2020,1,,-1,Poultry
1.805,0.096,30,Mixto,1,ROSS - 2020,1,,-1,Poultry
1.9025,0.0975,31,Mixto,1,ROSS - 2020,1,,-1,Poultry
2.0005,0.098,32,Mixto,1,ROSS - 2020,1,,-1,Poultry
2.0995,0.099,33,Mixto,1,ROSS - 2020,1,,-1,Poultry
2.199,0.0995,34,Mixto,1,ROSS - 2020,1,,-1,Poultry
2.2995,0.1005,35,Mixto,1,ROSS - 2020,1,,-1,Poultry
2.4005,0.101,36,Mixto,1,ROSS - 2020,1,,-1,Poultry
2.5015,0.101,37,Mixto,1,ROSS - 2020,1,,-1,Poultry
2.6025,0.101,38,Mixto,1,ROSS - 2020,1,,-1,Poultry
2.7035,0.101,39,Mixto,1,ROSS - 2020,1,,-1,Poultry
2.8045,0.101,40,Mixto,1,ROSS - 2020,1,,-1,Poultry
2.905,0.1005,41,Mixto,1,ROSS - 2020,1,,-1,Poultry
3.0055,0.1005,42,Mixto,1,ROSS - 2020,1,,-1,Poultry
3.1055,0.1,43,Mixto,1,ROSS - 2020,1,,-1,Poultry
3.2055,0.1,44,Mixto,1,ROSS - 2020,1,,-1,Poultry
3.3045,0.099,45,Mixto,1,ROSS - 2020,1,,-1,Poultry
3.403,0.0985,46,Mixto,1,ROSS - 2020,1,,-1,Poultry
3.501,0.098,47,Mixto,1,ROSS - 2020,1,,-1,Poultry
3.598,0.097,48,Mixto,1,ROSS - 2020,1,,-1,Poultry
3.694,0.096,49,Mixto,1,ROSS - 2020,1,,-1,Poultry
0.0399336,-1.0,0,Hembra,,TCA - 2023,1,,-1,Poultry
0.0585997,-1.0,1,Hembra,,TCA - 2023,1,,-1,Poultry
0.0692015,-1.0,2,Hembra,,TCA - 2023,1,,-1,Poultry
0.0834607,-1.0,3,Hembra,,TCA - 2023,1,,-1,Poultry
0.101342,-1.0,4,Hembra,,TCA - 2023,1,,-1,Poultry
0.123338,-1.0,5,Hembra,,TCA - 2023,1,,-1,Poultry
0.148231,-1.0,6,Hembra,,TCA - 2023,1,,-1,Poultry
0.174088,-1.0,7,Hembra,,TCA - 2023,1,,-1,Poultry
0.20532,-1.0,8,Hembra,,TCA - 2023,1,,-1,Poultry
0.23874,-1.0,9,Hembra,,TCA - 2023,1,,-1,Poultry
0.275739,-1.0,10,Hembra,,TCA - 2023,1,,-1,Poultry
0.316373,-1.0,11,Hembra,,TCA - 2023,1,,-1,Poultry
0.360576,-1.0,12,Hembra,,TCA - 2023,1,,-1,Poultry
0.40804,-1.0,13,Hembra,,TCA - 2023,1,,-1,Poultry
0.458377,-1.0,14,Hembra,,TCA - 2023,1,,-1,Poultry
0.512197,-1.0,15,Hembra,,TCA - 2023,1,,-1,Poultry
0.569266,-1.0,16,Hembra,,TCA - 2023,1,,-1,Poultry
0.629581,-1.0,17,Hembra,,TCA - 2023,1,,-1,Poultry
0.693846,-1.0,18,Hembra,,TCA - 2023,1,,-1,Poultry
0.762578,-1.0,19,Hembra,,TCA - 2023,1,,-1,Poultry
0.8351,-1.0,20,Hembra,,TCA - 2023,1,,-1,Poultry
0.910552,-1.0,21,Hembra,,TCA - 2023,1,,-1,Poultry
0.987979,-1.0,22,Hembra,,TCA - 2023,1,,-1,Poultry
1.06904,-1.0,23,Hembra,,TCA - 2023,1,,-1,Poultry
1.15184,-1.0,24,Hembra,,TCA - 2023,1,,-1,Poultry
1.23458,-1.0,25,Hembra,,TCA - 2023,1,,-1,Poultry
1.31904,-1.0,26,Hembra,,TCA - 2023,1,,-1,Poultry
1.40418,-1.0,27,Hembra,,TCA - 2023,1,,-1,Poultry
1.49027,-1.0,28,Hembra,,TCA - 2023,1,,-1,Poultry
1.57787,-1.0,29,Hembra,,TCA - 2023,1,,-1,Poultry
1.66361,-1.0,30,Hembra,,TCA - 2023,1,,-1,Poultry
1.75041,-1.0,31,Hembra,,TCA - 2023,1,,-1,Poultry
1.83858,-1.0,32,Hembra,,TCA - 2023,1,,-1,Poultry
1.92537,-1.0,33,Hembra,,TCA - 2023,1,,-1,Poultry
2.01212,-1.0,34,Hembra,,TCA - 2023,1,,-1,Poultry
2.09769,-1.0,35,Hembra,,TCA - 2023,1,,-1,Poultry
2.17827,-1.0,36,Hembra,,TCA - 2023,1,,-1,Poultry
2.26131,-1.0,37,Hembra,,TCA - 2023,1,,-1,Poultry
2.34359,-1.0,38,Hembra,,TCA - 2023,1,,-1,Poultry
2.42511,-1.0,39,Hembra,,TCA - 2023,1,,-1,Poultry
2.50479,-1.0,40,Hembra,,TCA - 2023,1,,-1,Poultry
2.58451,-1.0,41,Hembra,,TCA - 2023,1,,-1,Poultry
2.66606,-1.0,42,Hembra,,TCA - 2023,1,,-1,Poultry
2.74909,-1.0,43,Hembra,,TCA - 2023,1,,-1,Poultry
2.83154,-1.0,44,Hembra,,TCA - 2023,1,,-1,Poultry
2.90505,-1.0,45,Hembra,,TCA - 2023,1,,-1,Poultry
2.96714,-1.0,46,Hembra,,TCA - 2023,1,,-1,Poultry
3.03672,-1.0,47,Hembra,,TCA - 2023,1,,-1,Poultry
3.10444,-1.0,48,Hembra,,TCA - 2023,1,,-1,Poultry
3.17027,-1.0,49,Hembra,,TCA - 2023,1,,-1,Poultry
3.17027,-1.0,49,Hembra,,TCA - 2023,1,,-1,Poultry
3.23422,-1.0,50,Hembra,,TCA - 2023,1,,-1,Poultry
3.29625,-1.0,51,Hembra,,TCA - 2023,1,,-1,Poultry
3.35639,-1.0,52,Hembra,,TCA - 2023,1,,-1,Poultry
3.41463,-1.0,53,Hembra,,TCA - 2023,1,,-1,Poultry
3.47098,-1.0,54,Hembra,,TCA - 2023,1,,-1,Poultry
3.52547,-1.0,55,Hembra,,TCA - 2023,1,,-1,Poultry
3.5781,-1.0,56,Hembra,,TCA - 2023,1,,-1,Poultry
3.62892,-1.0,57,Hembra,,TCA - 2023,1,,-1,Poultry
3.67794,-1.0,58,Hembra,,TCA - 2023,1,,-1,Poultry
3.7252,-1.0,59,Hembra,,TCA - 2023,1,,-1,Poultry
3.77073,-1.0,60,Hembra,,TCA - 2023,1,,-1,Poultry
0.0395349,-1.0,0,Macho,,TCA - 2023,1,,-1,Poultry
0.0580933,-1.0,1,Macho,,TCA - 2023,1,,-1,Poultry
0.0686634,-1.0,2,Macho,,TCA - 2023,1,,-1,Poultry
0.0835275,-1.0,3,Macho,,TCA - 2023,1,,-1,Poultry
0.102038,-1.0,4,Macho,,TCA - 2023,1,,-1,Poultry
0.124442,-1.0,5,Macho,,TCA - 2023,1,,-1,Poultry
0.149704,-1.0,6,Macho,,TCA - 2023,1,,-1,Poultry
0.176692,-1.0,7,Macho,,TCA - 2023,1,,-1,Poultry
0.208194,-1.0,8,Macho,,TCA - 2023,1,,-1,Poultry
0.242998,-1.0,9,Macho,,TCA - 2023,1,,-1,Poultry
0.281451,-1.0,10,Macho,,TCA - 2023,1,,-1,Poultry
0.323745,-1.0,11,Macho,,TCA - 2023,1,,-1,Poultry
0.369836,-1.0,12,Macho,,TCA - 2023,1,,-1,Poultry
0.41916,-1.0,13,Macho,,TCA - 2023,1,,-1,Poultry
0.472017,-1.0,14,Macho,,TCA - 2023,1,,-1,Poultry
0.529315,-1.0,15,Macho,,TCA - 2023,1,,-1,Poultry
0.590071,-1.0,16,Macho,,TCA - 2023,1,,-1,Poultry
0.654838,-1.0,17,Macho,,TCA - 2023,1,,-1,Poultry
0.7232,-1.0,18,Macho,,TCA - 2023,1,,-1,Poultry
0.796157,-1.0,19,Macho,,TCA - 2023,1,,-1,Poultry
0.873831,-1.0,20,Macho,,TCA - 2023,1,,-1,Poultry
0.955322,-1.0,21,Macho,,TCA - 2023,1,,-1,Poultry
1.04043,-1.0,22,Macho,,TCA - 2023,1,,-1,Poultry
1.1272,-1.0,23,Macho,,TCA - 2023,1,,-1,Poultry
1.21608,-1.0,24,Macho,,TCA - 2023,1,,-1,Poultry
1.30694,-1.0,25,Macho,,TCA - 2023,1,,-1,Poultry
1.39815,-1.0,26,Macho,,TCA - 2023,1,,-1,Poultry
1.49024,-1.0,27,Macho,,TCA - 2023,1,,-1,Poultry
1.58405,-1.0,28,Macho,,TCA - 2023,1,,-1,Poultry
1.67973,-1.0,29,Macho,,TCA - 2023,1,,-1,Poultry
1.77565,-1.0,30,Macho,,TCA - 2023,1,,-1,Poultry
1.87254,-1.0,31,Macho,,TCA - 2023,1,,-1,Poultry
1.96913,-1.0,32,Macho,,TCA - 2023,1,,-1,Poultry
2.06728,-1.0,33,Macho,,TCA - 2023,1,,-1,Poultry
2.16334,-1.0,34,Macho,,TCA - 2023,1,,-1,Poultry
2.26182,-1.0,35,Macho,,TCA - 2023,1,,-1,Poultry
2.36081,-1.0,36,Macho,,TCA - 2023,1,,-1,Poultry
2.459,-1.0,37,Macho,,TCA - 2023,1,,-1,Poultry
2.55866,-1.0,38,Macho,,TCA - 2023,1,,-1,Poultry
2.65835,-1.0,39,Macho,,TCA - 2023,1,,-1,Poultry
2.75975,-1.0,40,Macho,,TCA - 2023,1,,-1,Poultry
2.85791,-1.0,41,Macho,,TCA - 2023,1,,-1,Poultry
2.95692,-1.0,42,Macho,,TCA - 2023,1,,-1,Poultry
3.05736,-1.0,43,Macho,,TCA - 2023,1,,-1,Poultry
3.16721,-1.0,44,Macho,,TCA - 2023,1,,-1,Poultry
3.25882,-1.0,45,Macho,,TCA - 2023,1,,-1,Poultry
3.32723,-1.0,46,Macho,,TCA - 2023,1,,-1,Poultry
3.41489,-1.0,47,Macho,,TCA - 2023,1,,-1,Poultry
3.50076,-1.0,48,Macho,,TCA - 2023,1,,-1,Poultry
3.58476,-1.0,49,Macho,,TCA - 2023,1,,-1,Poultry
3.66686,-1.0,50,Macho,,TCA - 2023,1,,-1,Poultry
3.74701,-1.0,51,Macho,,TCA - 2023,1,,-1,Poultry
3.82517,-1.0,52,Macho,,TCA - 2023,1,,-1,Poultry
3.90133,-1.0,53,Macho,,TCA - 2023,1,,-1,Poultry
3.97547,-1.0,54,Macho,,TCA - 2023,1,,-1,Poultry
4.04759,-1.0,55,Macho,,TCA - 2023,1,,-1,Poultry
4.11766,-1.0,56,Macho,,TCA - 2023,1,,-1,Poultry
4.18571,-1.0,57,Macho,,TCA - 2023,1,,-1,Poultry
4.25174,-1.0,58,Macho,,TCA - 2023,1,,-1,Poultry
4.31577,-1.0,59,Macho,,TCA - 2023,1,,-1,Poultry
4.3778,-1.0,60,Macho,,TCA - 2023,1,,-1,Poultry
