"secuencial","nombreGenetica","codigoProcesoAgrosuper","edad","idSexo","sexo","codigoConstruccion","tipoClima","codigoZonaGeografica","zonaGeografica","consumoDiario","consumoAcumulado","consumoDiarioAgua","consumoAcumuladoAgua","ganancia","gananciaMedia","crecimiento","peso","conversion","conversionAcumulada","raza","anio","temperaturaDeseada","stock","kilogramosCarne","ventilacionMinima","ventiladoresFuncionando","porcentajeOperacionRequerida","porcentajeOperacionRequeridaTotal","tiempoEncendido","tiempoApagado","cicloVentilacion","active","created_at","updated_at"
2167,ROSS - 2020,1,26,1,Hembra,1,,-1,Sin Información,0.135,1.7835,0.27,3.567,0.084,0.0526538461538462,31.11,1.369,1.30278,1.30278,Ross,2020,21.7,30163,42650.5,42650.5,2,0.710842,0.355421,120,49,169,1,"2023-03-13 15:29:58","2023-05-31 19:57:12"
2168,ROSS - 2020,1,27,1,Hembra,1,,-1,Sin Información,0.141,1.9245,0.282,3.849,0.086,0.0538888888888889,33.07,1.455,1.32268,1.32268,Ross,2020,21.5,30163,45516.0,45516.0,3,0.505733,0.3793,120,117,237,1,"2023-03-13 15:29:58","2023-05-31 19:57:06"
2169,ROSS - 2020,1,28,1,Hembra,1,,-1,Sin Información,0.146,2.0705,0.292,4.141,0.087,0.0550714285714286,35.05,1.542,1.34274,1.34274,Ross,2020,21.1,30055,48268.3,48268.3,3,0.536314,0.402236,120,104,224,1,"2023-03-13 15:29:58","2023-05-31 19:57:13"
2170,ROSS - 2020,1,29,1,Hembra,1,,-1,Sin Información,0.151,2.2215,0.302,4.443,0.088,0.0562068965517241,37.05,1.63,1.36288,1.36288,Ross,2020,20.6,30055,51273.8,51273.8,3,0.569709,0.427282,120,91,211,1,"2023-03-13 15:29:58","2023-05-31 19:57:12"
2171,ROSS - 2020,1,30,1,Hembra,1,,-1,Sin Información,0.156,2.3775,0.312,4.755,0.088,0.0572666666666667,39.05,1.718,1.38388,1.38388,Ross,2020,20.1,30055,54339.4,54339.4,3,0.603771,0.452828,120,79,199,1,"2023-03-13 15:29:58","2023-05-31 19:57:11"
2172,ROSS - 2020,1,31,1,Hembra,1,,-1,Sin Información,0.161,2.5385,0.322,5.077,0.089,0.0582903225806452,41.07,1.807,1.40481,1.40481,Ross,2020,19.6,30055,57435.1,57435.1,3,0.638168,0.478626,120,68,188,1,"2023-03-13 15:29:58","2023-05-31 19:57:21"
2173,ROSS - 2020,1,32,1,Hembra,1,,-1,Sin Información,0.167,2.7055,0.334,5.411,0.089,0.05925,43.09,1.896,1.42695,1.42695,Ross,2020,19.1,30055,60560.8,60560.8,3,0.672898,0.504673,120,58,178,1,"2023-03-13 15:29:58","2023-05-31 19:57:07"
2174,ROSS - 2020,1,33,1,Hembra,1,,-1,Sin Información,0.17,2.8755,0.34,5.751,0.09,0.0601818181818182,45.14,1.986,1.44789,1.44789,Ross,2020,18.6,30055,63746.7,63746.7,3,0.708297,0.531223,120,49,169,1,"2023-03-13 15:29:58","2023-05-31 19:57:09"
2175,ROSS - 2020,1,34,1,Hembra,1,,-1,Sin Información,0.174,3.0495,0.348,6.099,0.09,0.0610588235294118,47.18,2.076,1.46893,1.46893,Ross,2020,18.1,30055,66962.5,66962.5,3,0.744028,0.558021,120,41,161,1,"2023-03-13 15:29:58","2023-05-31 19:57:18"
2176,ROSS - 2020,1,35,1,Hembra,1,,-1,Sin Información,0.177,3.2265,0.354,6.453,0.091,0.0619142857142857,49.25,2.167,1.48892,1.48892,Ross,2020,17.9,29779,69563.7,69563.7,3,0.77293,0.579697,120,35,155,1,"2023-03-13 15:29:58","2023-05-31 19:57:06"
2177,ROSS - 2020,1,36,1,Hembra,1,,-1,Sin Información,0.183,3.4095,0.366,6.819,0.091,0.0627222222222222,51.32,2.258,1.50996,1.50996,Ross,2020,17.7,29779,72779.9,72779.9,4,0.606499,0.606499,120,78,198,1,"2023-03-13 15:29:58","2023-05-31 19:57:19"
2178,ROSS - 2020,1,37,1,Hembra,1,,-1,Sin Información,0.184,3.5935,0.368,7.187,0.091,0.0634864864864865,53.39,2.349,1.5298,1.5298,Ross,2020,17.6,29779,76025.8,76025.8,4,0.633548,0.633548,120,69,189,1,"2023-03-13 15:29:58","2023-05-31 19:57:15"
2179,ROSS - 2020,1,38,1,Hembra,1,,-1,Sin Información,0.1875,3.781,0.375,7.562,0.091,0.0642105263157895,55.45,2.44,1.54959,1.54959,Ross,2020,17.5,29779,79301.5,79301.5,4,0.660846,0.660846,120,62,182,1,"2023-03-13 15:29:58","2023-05-31 19:57:07"
2180,ROSS - 2020,1,39,1,Hembra,1,,-1,Sin Información,0.192,3.973,0.384,7.946,0.091,0.0648974358974359,57.52,2.531,1.56974,1.56974,Ross,2020,17.3,29779,82577.2,82577.2,4,0.688143,0.688143,120,54,174,1,"2023-03-13 15:29:58","2023-05-31 19:57:12"
2181,ROSS - 2020,1,40,1,Hembra,1,,-1,Sin Información,0.193,4.166,0.386,8.332,0.091,0.06555,59.59,2.622,1.58886,1.58886,Ross,2020,17.2,29779,85852.9,85852.9,4,0.715441,0.715441,120,48,168,1,"2023-03-13 15:29:58","2023-05-31 19:57:17"
2182,ROSS - 2020,1,41,1,Hembra,1,,-1,Sin Información,0.197,4.363,0.394,8.726,0.09,0.0661463414634146,61.64,2.712,1.60878,1.60878,Ross,2020,17.0,29779,89128.5,89128.5,4,0.742737,0.742737,120,42,162,1,"2023-03-13 15:29:58","2023-05-31 19:57:08"
2183,ROSS - 2020,1,42,1,Hembra,1,,-1,Sin Información,0.201,4.564,0.402,9.128,0.09,0.0667142857142857,63.68,2.802,1.62884,1.62884,Ross,2020,16.9,29779,92404.2,92404.2,4,0.770035,0.770035,120,36,156,1,"2023-03-13 15:29:58","2023-05-31 19:57:17"
2184,ROSS - 2020,1,43,1,Hembra,1,,-1,Sin Información,0.203,4.767,0.406,9.534,0.089,0.0672325581395349,65.70,2.891,1.64891,1.64891,Ross,2020,16.7,29779,95650.1,95650.1,4,0.797084,0.797084,120,31,151,1,"2023-03-13 15:29:58","2023-05-31 19:57:09"
2185,ROSS - 2020,1,44,1,Hembra,1,,-1,Sin Información,0.206,4.973,0.412,9.946,0.089,0.0677272727272727,67.73,2.98,1.66879,1.66879,Ross,2020,16.6,29779,98896.1,98896.1,4,0.824134,0.824134,180,38,218,1,"2023-03-13 15:29:58","2023-05-31 19:57:05"
2186,ROSS - 2020,1,45,1,Hembra,1,,-1,Sin Información,0.208,5.181,0.416,10.362,0.088,0.0681777777777778,69.73,3.068,1.68872,1.68872,Ross,2020,16.5,29779,102142.0,102142.0,4,0.851183,0.851183,180,31,211,1,"2023-03-13 15:29:58","2023-05-31 19:57:05"
2187,ROSS - 2020,1,46,1,Hembra,1,,-1,Sin Información,0.2095,5.3905,0.419,10.781,0.088,0.0686086956521739,71.73,3.156,1.70802,1.70802,Ross,2020,,,,,,,,,,,1,"2023-03-13 15:29:58","2023-05-31 19:57:08"
2188,ROSS - 2020,1,47,1,Hembra,1,,-1,Sin Información,0.213,5.6035,0.426,11.207,0.087,0.069,73.70,3.243,1.72788,1.72788,Ross,2020,,,,,,,,,,,1,"2023-03-13 15:29:58","2023-05-31 19:57:15"
2189,ROSS - 2020,1,48,1,Hembra,1,,-1,Sin Información,0.212,5.8155,0.424,11.631,0.086,0.0693541666666667,75.66,3.329,1.74692,1.74692,Ross,2020,,,,,,,,,,,1,"2023-03-13 15:29:58","2023-05-31 19:57:07"
2190,ROSS - 2020,1,49,1,Hembra,1,,-1,Sin Información,0.217,6.0325,0.434,12.065,0.085,0.0696734693877551,77.59,3.414,1.76699,1.76699,Ross,2020,,,,,,,,,,,1,"2023-03-13 15:29:58","2023-05-31 19:57:04"
2191,ROSS - 2020,1,0,3,Mixto,1,,-1,Sin Información,0.0,0.0,0.0,0.0,0.0,0.0,,0.044,0.0,0.0,Ross,2020,30.0,30700,1320.1,1320.1,1,0.0440033,0.0110008,20,435,455,1,"2023-03-13 15:29:58","2023-05-29 17:27:10"
2192,ROSS - 2020,1,1,3,Mixto,1,,-1,Sin Información,0.012,0.012,0.024,0.024,0.0165,0.0605,,0.0605,0.198347,0.198347,Ross,2020,29.2,30700,1688.5,1688.5,1,0.0562833,0.0140708,20,335,355,1,"2023-03-13 15:29:58","2023-05-29 17:26:46"
2193,ROSS - 2020,1,2,3,Mixto,1,,-1,Sin Información,0.016,0.028,0.032,0.056,0.0175,0.039,,0.078,0.358974,0.358974,Ross,2020,28.8,30700,2149.0,2149.0,1,0.0716333,0.0179083,20,259,279,1,"2023-03-13 15:29:58","2023-05-29 17:26:48"
2194,ROSS - 2020,1,3,3,Mixto,1,,-1,Sin Información,0.019,0.047,0.038,0.094,0.0195,0.0325,,0.0975,0.482051,0.482051,Ross,2020,28.4,30700,2701.6,2701.6,1,0.0900533,0.0225133,20,202,222,1,"2023-03-13 15:29:58","2023-05-29 17:27:15"
2195,ROSS - 2020,1,4,3,Mixto,1,,-1,Sin Información,0.022,0.069,0.044,0.138,0.021,0.029625,,0.1185,0.582278,0.582278,Ross,2020,27.9,30700,3346.3,3346.3,1,0.111543,0.0278858,20,159,179,1,"2023-03-13 15:29:58","2023-05-29 17:26:50"
2196,ROSS - 2020,1,5,3,Mixto,1,,-1,Sin Información,0.026,0.095,0.052,0.19,0.0235,0.0284,,0.142,0.669014,0.669014,Ross,2020,27.5,30700,4083.1,4083.1,1,0.136103,0.0340258,20,127,147,1,"2023-03-13 15:29:58","2023-05-29 17:27:16"
2197,ROSS - 2020,1,6,3,Mixto,1,,-1,Sin Información,0.03,0.125,0.06,0.25,0.0265,0.0280833333333333,,0.1685,0.74184,0.74184,Ross,2020,27.1,30700,4912.0,4912.0,1,0.163733,0.0409333,20,102,122,1,"2023-03-13 15:29:58","2023-05-29 17:26:42"
2198,ROSS - 2020,1,7,3,Mixto,1,,-1,Sin Información,0.034,0.159,0.068,0.318,0.0295,0.0282857142857143,,0.198,0.80303,0.80303,Ross,2020,26.8,30393,5774.7,5774.7,1,0.19249,0.0481225,20,84,104,1,"2023-03-13 15:29:58","2023-05-29 17:26:54"
2199,ROSS - 2020,1,8,3,Mixto,1,,-1,Sin Información,0.038,0.197,0.076,0.394,0.034,0.029,,0.232,0.849138,0.849138,Ross,2020,26.6,30393,6808.0,6808.0,1,0.226933,0.0567333,45,153,198,1,"2023-03-13 15:29:58","2023-05-29 17:27:02"
2200,ROSS - 2020,1,9,3,Mixto,1,,-1,Sin Información,0.043,0.24,0.086,0.48,0.038,0.03,,0.27,0.888889,0.888889,Ross,2020,26.4,30393,7902.2,7902.2,1,0.263407,0.0658517,45,126,171,1,"2023-03-13 15:29:58","2023-05-29 17:26:51"
2201,ROSS - 2020,1,10,3,Mixto,1,,-1,Sin Información,0.048,0.288,0.096,0.576,0.042,0.0312,,0.312,0.923077,0.923077,Ross,2020,26.2,30393,9117.9,9117.9,1,0.30393,0.0759825,45,103,148,1,"2023-03-13 15:29:58","2023-05-29 17:26:33"
2202,ROSS - 2020,1,11,3,Mixto,1,,-1,Sin Información,0.053,0.341,0.106,0.682,0.0455,0.0325,,0.3575,0.953846,0.953846,Ross,2020,26.0,30393,10424.8,10424.8,1,0.347493,0.0868733,45,84,129,1,"2023-03-13 15:29:58","2023-05-29 17:27:12"
2203,ROSS - 2020,1,12,3,Mixto,1,,-1,Sin Información,0.058,0.399,0.116,0.798,0.0495,0.0339166666666667,,0.407,0.980344,0.980344,Ross,2020,25.8,30393,11853.3,11853.3,1,0.39511,0.0987775,45,69,114,1,"2023-03-13 15:29:58","2023-05-29 17:26:23"
2204,ROSS - 2020,1,13,3,Mixto,1,,-1,Sin Información,0.063,0.462,0.126,0.924,0.053,0.0353846153846154,,0.46,1.00435,1.00435,Ross,2020,25.5,30393,13372.9,13372.9,1,0.445763,0.111441,45,56,101,1,"2023-03-13 15:29:58","2023-05-29 17:26:24"
2205,ROSS - 2020,1,14,3,Mixto,1,,-1,Sin Información,0.069,0.531,0.138,1.062,0.0565,0.0368928571428571,,0.5165,1.02807,1.02807,Ross,2020,25.2,30270,14953.4,14953.4,1,0.498447,0.124612,45,45,90,1,"2023-03-13 15:29:58","2023-05-29 17:27:16"
2206,ROSS - 2020,1,15,3,Mixto,1,,-1,Sin Información,0.075,0.606,0.15,1.212,0.06,0.0384333333333333,,0.5765,1.05117,1.05117,Ross,2020,24.9,30270,16678.8,16678.8,2,0.27798,0.13899,45,117,162,1,"2023-03-13 15:29:58","2023-05-29 17:26:34"
2207,ROSS - 2020,1,16,3,Mixto,1,,-1,Sin Información,0.08075,0.68675,0.1615,1.3735,0.063,0.03996875,,0.6395,1.07389,1.07389,Ross,2020,24.5,30270,18525.2,18525.2,2,0.308753,0.154377,45,101,146,1,"2023-03-13 15:29:58","2023-05-29 17:26:32"
2208,ROSS - 2020,1,17,3,Mixto,1,,-1,Sin Información,0.08725,0.774,0.1745,1.548,0.066,0.0415,,0.7055,1.09709,1.09709,Ross,2020,24.1,30270,20492.8,20492.8,2,0.341547,0.170773,45,87,132,1,"2023-03-13 15:29:58","2023-05-29 17:26:55"
2209,ROSS - 2020,1,18,3,Mixto,1,,-1,Sin Información,0.09325,0.86725,0.1865,1.7345,0.069,0.0430277777777778,,0.7745,1.11975,1.11975,Ross,2020,23.8,30270,22581.4,22581.4,2,0.376357,0.188178,45,75,120,1,"2023-03-13 15:29:58","2023-05-29 17:26:40"
2210,ROSS - 2020,1,19,3,Mixto,1,,-1,Sin Información,0.099,0.96625,0.198,1.9325,0.0725,0.0445789473684211,,0.847,1.14079,1.14079,Ross,2020,23.4,30270,24760.9,24760.9,2,0.412682,0.206341,45,64,109,1,"2023-03-13 15:29:58","2023-05-29 17:27:06"
2211,ROSS - 2020,1,20,3,Mixto,1,,-1,Sin Información,0.1045,1.07075,0.209,2.1415,0.0755,0.046125,,0.9225,1.1607,1.1607,Ross,2020,23.0,30270,27091.6,27091.6,2,0.451527,0.225763,45,55,100,1,"2023-03-13 15:29:58","2023-05-29 17:26:31"
2212,ROSS - 2020,1,21,3,Mixto,1,,-1,Sin Información,0.111,1.18175,0.222,2.3635,0.0785,0.0476666666666667,,1.001,1.18057,1.18057,Ross,2020,22.8,30163,29408.9,29408.9,2,0.490148,0.245074,45,47,92,1,"2023-03-13 15:29:58","2023-05-29 17:27:20"
2213,ROSS - 2020,1,22,3,Mixto,1,,-1,Sin Información,0.117,1.29875,0.234,2.5975,0.081,0.0491818181818182,,1.082,1.20032,1.20032,Ross,2020,22.6,30163,31882.3,31882.3,2,0.531372,0.265686,120,106,226,1,"2023-03-13 15:29:58","2023-05-29 17:27:09"
2214,ROSS - 2020,1,23,3,Mixto,1,,-1,Sin Información,0.12325,1.422,0.2465,2.844,0.0835,0.0506739130434783,,1.1655,1.22008,1.22008,Ross,2020,22.4,30163,34476.3,34476.3,2,0.574605,0.287302,120,89,209,1,"2023-03-13 15:29:58","2023-05-29 17:27:04"
2215,ROSS - 2020,1,24,3,Mixto,1,,-1,Sin Información,0.1295,1.5515,0.259,3.103,0.086,0.0521458333333333,,1.2515,1.23971,1.23971,Ross,2020,22.2,30163,37130.7,37130.7,2,0.618845,0.309422,120,74,194,1,"2023-03-13 15:29:58","2023-05-29 17:26:37"
2216,ROSS - 2020,1,25,3,Mixto,1,,-1,Sin Información,0.1345,1.686,0.269,3.372,0.088,0.05358,,1.3395,1.25868,1.25868,Ross,2020,22.0,30163,39845.3,39845.3,2,0.664088,0.332044,120,61,181,1,"2023-03-13 15:29:58","2023-05-29 17:27:00"
2217,ROSS - 2020,1,26,3,Mixto,1,,-1,Sin Información,0.14075,1.82675,0.2815,3.6535,0.0895,0.0549615384615385,,1.429,1.27834,1.27834,Ross,2020,21.7,30163,42650.5,42650.5,2,0.710842,0.355421,120,49,169,1,"2023-03-13 15:29:58","2023-05-29 17:26:32"
2218,ROSS - 2020,1,27,3,Mixto,1,,-1,Sin Información,0.1475,1.97425,0.295,3.9485,0.0915,0.0563148148148148,,1.5205,1.29842,1.29842,Ross,2020,21.5,30163,45516.0,45516.0,3,0.505733,0.3793,120,117,237,1,"2023-03-13 15:29:58","2023-05-29 17:26:48"
2219,ROSS - 2020,1,28,3,Mixto,1,,-1,Sin Información,0.152,2.12625,0.304,4.2525,0.0935,0.0576428571428571,,1.614,1.31738,1.31738,Ross,2020,21.1,30055,48268.3,48268.3,3,0.536314,0.402236,120,104,224,1,"2023-03-13 15:29:58","2023-05-29 17:26:29"
2220,ROSS - 2020,1,29,3,Mixto,1,,-1,Sin Información,0.1585,2.28475,0.317,4.5695,0.095,0.0589310344827586,,1.709,1.33689,1.33689,Ross,2020,20.6,30055,51273.8,51273.8,3,0.569709,0.427282,120,91,211,1,"2023-03-13 15:29:58","2023-05-29 17:26:50"
2221,ROSS - 2020,1,30,3,Mixto,1,,-1,Sin Información,0.1635,2.44825,0.327,4.8965,0.096,0.0601666666666667,,1.805,1.35637,1.35637,Ross,2020,20.1,30055,54339.4,54339.4,3,0.603771,0.452828,120,79,199,1,"2023-03-13 15:29:58","2023-05-29 17:27:04"
2222,ROSS - 2020,1,31,3,Mixto,1,,-1,Sin Información,0.16875,2.617,0.3375,5.234,0.0975,0.0613709677419355,,1.9025,1.37556,1.37556,Ross,2020,19.6,30055,57435.1,57435.1,3,0.638168,0.478626,120,68,188,1,"2023-03-13 15:29:58","2023-05-29 17:27:11"
2223,ROSS - 2020,1,32,3,Mixto,1,,-1,Sin Información,0.1745,2.7915,0.349,5.583,0.098,0.062515625,,2.0005,1.3954,1.3954,Ross,2020,19.1,30055,60560.8,60560.8,3,0.672898,0.504673,120,58,178,1,"2023-03-13 15:29:58","2023-05-29 17:26:41"
2224,ROSS - 2020,1,33,3,Mixto,1,,-1,Sin Información,0.17975,2.97125,0.3595,5.9425,0.099,0.0636212121212121,,2.0995,1.41522,1.41522,Ross,2020,18.6,30055,63746.7,63746.7,3,0.708297,0.531223,120,49,169,1,"2023-03-13 15:29:58","2023-05-29 17:27:08"
2225,ROSS - 2020,1,34,3,Mixto,1,,-1,Sin Información,0.1845,3.15575,0.369,6.3115,0.0995,0.0646764705882353,,2.199,1.43508,1.43508,Ross,2020,18.1,30055,66962.5,66962.5,3,0.744028,0.558021,120,41,161,1,"2023-03-13 15:29:58","2023-05-29 17:26:53"
2226,ROSS - 2020,1,35,3,Mixto,1,,-1,Sin Información,0.189,3.34475,0.378,6.6895,0.1005,0.0657,,2.2995,1.45456,1.45456,Ross,2020,17.9,29779,69563.7,69563.7,3,0.77293,0.579697,120,35,155,1,"2023-03-13 15:29:58","2023-05-29 17:26:47"
2227,ROSS - 2020,1,36,3,Mixto,1,,-1,Sin Información,0.1945,3.53925,0.389,7.0785,0.101,0.0666805555555556,,2.4005,1.47438,1.47438,Ross,2020,17.7,29779,72779.9,72779.9,4,0.606499,0.606499,120,78,198,1,"2023-03-13 15:29:58","2023-05-29 17:26:52"
2228,ROSS - 2020,1,37,3,Mixto,1,,-1,Sin Información,0.19875,3.738,0.3975,7.476,0.101,0.0676081081081081,,2.5015,1.4943,1.4943,Ross,2020,17.6,29779,76025.8,76025.8,4,0.633548,0.633548,120,69,189,1,"2023-03-13 15:29:58","2023-05-29 17:27:15"
2229,ROSS - 2020,1,38,3,Mixto,1,,-1,Sin Información,0.20275,3.94075,0.4055,7.8815,0.101,0.0684868421052632,,2.6025,1.51422,1.51422,Ross,2020,17.5,29779,79301.5,79301.5,4,0.660846,0.660846,120,62,182,1,"2023-03-13 15:29:58","2023-05-29 17:26:36"
2230,ROSS - 2020,1,39,3,Mixto,1,,-1,Sin Información,0.20725,4.148,0.4145,8.296,0.101,0.0693205128205128,,2.7035,1.53431,1.53431,Ross,2020,17.3,29779,82577.2,82577.2,4,0.688143,0.688143,120,54,174,1,"2023-03-13 15:29:58","2023-05-29 17:26:41"
2231,ROSS - 2020,1,40,3,Mixto,1,,-1,Sin Información,0.2115,4.3595,0.423,8.719,0.101,0.0701125,,2.8045,1.55447,1.55447,Ross,2020,17.2,29779,85852.9,85852.9,4,0.715441,0.715441,120,48,168,1,"2023-03-13 15:29:58","2023-05-29 17:26:40"
2232,ROSS - 2020,1,41,3,Mixto,1,,-1,Sin Información,0.214,4.5735,0.428,9.147,0.1005,0.0708536585365854,,2.905,1.57435,1.57435,Ross,2020,17.0,29779,89128.5,89128.5,4,0.742737,0.742737,120,42,162,1,"2023-03-13 15:29:58","2023-05-29 17:26:47"
2233,ROSS - 2020,1,42,3,Mixto,1,,-1,Sin Información,0.2165,4.79,0.433,9.58,0.1005,0.0715595238095238,,3.0055,1.59374,1.59374,Ross,2020,16.9,29779,92404.2,92404.2,4,0.770035,0.770035,120,36,156,1,"2023-03-13 15:29:58","2023-05-29 17:26:49"
2234,ROSS - 2020,1,43,3,Mixto,1,,-1,Sin Información,0.2215,5.0115,0.443,10.023,0.1,0.0722209302325581,,3.1055,1.61375,1.61375,Ross,2020,16.7,29779,95650.1,95650.1,4,0.797084,0.797084,120,31,151,1,"2023-03-13 15:29:58","2023-05-29 17:26:55"
2235,ROSS - 2020,1,44,3,Mixto,1,,-1,Sin Información,0.2235,5.235,0.447,10.47,0.1,0.0728522727272727,,3.2055,1.63313,1.63313,Ross,2020,16.6,29779,98896.1,98896.1,4,0.824134,0.824134,180,38,218,1,"2023-03-13 15:29:58","2023-05-29 17:27:18"
2236,ROSS - 2020,1,45,3,Mixto,1,,-1,Sin Información,0.2255,5.4605,0.451,10.921,0.099,0.0734333333333333,,3.3045,1.65244,1.65244,Ross,2020,16.5,29779,102142.0,102142.0,4,0.851183,0.851183,180,31,211,1,"2023-03-13 15:29:58","2023-05-29 17:26:22"
2237,ROSS - 2020,1,46,3,Mixto,1,,-1,Sin Información,0.2295,5.69,0.459,11.38,0.0985,0.0739782608695652,,3.403,1.67205,1.67205,Ross,2020,,,,,,,,,,,1,"2023-03-13 15:29:58","2023-05-29 17:26:49"
2238,ROSS - 2020,1,47,3,Mixto,1,,-1,Sin Información,0.23,5.92,0.46,11.84,0.098,0.0744893617021277,,3.501,1.69095,1.69095,Ross,2020,,,,,,,,,,,1,"2023-03-13 15:29:58","2023-05-29 17:27:11"
2239,ROSS - 2020,1,48,3,Mixto,1,,-1,Sin Información,0.23425,6.15425,0.4685,12.3085,0.097,0.0749583333333333,,3.598,1.71046,1.71046,Ross,2020,,,,,,,,,,,1,"2023-03-13 15:29:58","2023-05-29 17:26:54"
2240,ROSS - 2020,1,49,3,Mixto,1,,-1,Sin Información,0.236,6.39025,0.472,12.7805,0.096,0.0753877551020408,,3.694,1.7299,1.7299,Ross,2020,,,,,,,,,,,1,"2023-03-13 15:29:58","2023-05-29 17:27:02"
2364,TCA - 2023,1,0,1,Hembra,1,,-1,Sin Información,0.0,0.0,,,-1.0,,,0.0399336,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2365,TCA - 2023,1,1,1,Hembra,1,,-1,Sin Información,0.0113,0.0113,,,-1.0,,,0.0585997,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2366,TCA - 2023,1,2,1,Hembra,1,,-1,Sin Información,0.0129,0.0242,,,-1.0,,,0.0692015,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2367,TCA - 2023,1,3,1,Hembra,1,,-1,Sin Información,0.0158,0.04,,,-1.0,,,0.0834607,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2368,TCA - 2023,1,4,1,Hembra,1,,-1,Sin Información,0.0195,0.0595,,,-1.0,,,0.101342,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2369,TCA - 2023,1,5,1,Hembra,1,,-1,Sin Información,0.0234,0.0829,,,-1.0,,,0.123338,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2370,TCA - 2023,1,6,1,Hembra,1,,-1,Sin Información,0.0287,0.1116,,,-1.0,,,0.148231,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2371,TCA - 2023,1,7,1,Hembra,1,,-1,Sin Información,0.0341,0.1457,,,-1.0,,,0.174088,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2372,TCA - 2023,1,8,1,Hembra,1,,-1,Sin Información,0.0381,0.1838,,,-1.0,,,0.20532,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2373,TCA - 2023,1,9,1,Hembra,1,,-1,Sin Información,0.042,0.2258,,,-1.0,,,0.23874,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2374,TCA - 2023,1,10,1,Hembra,1,,-1,Sin Información,0.0473,0.2731,,,-1.0,,,0.275739,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2375,TCA - 2023,1,11,1,Hembra,1,,-1,Sin Información,0.0514,0.3245,,,-1.0,,,0.316373,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2376,TCA - 2023,1,12,1,Hembra,1,,-1,Sin Información,0.0577,0.3822,,,-1.0,,,0.360576,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2377,TCA - 2023,1,13,1,Hembra,1,,-1,Sin Información,0.0628,0.445,,,-1.0,,,0.40804,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2378,TCA - 2023,1,14,1,Hembra,1,,-1,Sin Información,0.0708,0.5158,,,-1.0,,,0.458377,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2379,TCA - 2023,1,15,1,Hembra,1,,-1,Sin Información,0.0749,0.5907,,,-1.0,,,0.512197,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2380,TCA - 2023,1,16,1,Hembra,1,,-1,Sin Información,0.0809,0.6716,,,-1.0,,,0.569266,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2381,TCA - 2023,1,17,1,Hembra,1,,-1,Sin Información,0.086,0.7576,,,-1.0,,,0.629581,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2382,TCA - 2023,1,18,1,Hembra,1,,-1,Sin Información,0.0931,0.8507,,,-1.0,,,0.693846,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2383,TCA - 2023,1,19,1,Hembra,1,,-1,Sin Información,0.0998,0.9505,,,-1.0,,,0.762578,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2384,TCA - 2023,1,20,1,Hembra,1,,-1,Sin Información,0.1063,1.0568,,,-1.0,,,0.8351,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
2385,TCA - 2023,1,21,1,Hembra,1,,-1,Sin Información,0.1125,1.1693,,,-1.0,,,0.910552,-1.0,-1.0,Ross,2023,,,,,,,,,,,,"2023-12-14 17:59:55","2023-12-14 17:59:55"
